TestName,SubItem,SubSubItem,test time(s),Atlas_test_time(s),Atlas_SubItem,Atlas_Item,Is_Found,Commnet
USBC,LDCM_AceSBU2_1M5,Voltage_Channel_Phase,0.001298,0.000491,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Voltage_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_1M5,TIA_Channel_Amplitude,0.001771,0.000526,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 TIA_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_1M5,TIA_Channel_Phase,0.001116,0.000504,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 TIA_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_1M5,Current_Channel_Amplitude,0.001526,0.000499,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Current_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_1M5,Current_Channel_Phase,0.001123,0.000499,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Current_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_1M5,Calculated_Resistance,0.001432,0.000530,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Calculated_Resistance,Y,short time
USBC,LDCM_AceSBU2_1M5,Calculated_Capacitance,0.001443,0.000541,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Calculated_Capacitance,Y,short time
USBC,LDCM_AceSBU2_1M5,Calculated_Impedance_Magnitude,0.001266,0.000538,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Calculated_Impedance_Magnitude,Y,short time
USBC,LDCM_AceSBU2_1M5,Calculated_Impedance_Phase,0.001317,0.000496,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Calculated_Impedance_Phase,Y,short time
USBC,LDCM_AceSBU2_1M5,Disconnect_Res,0.016091,0.016775,LDCM_AceSBU2_1M5,USBC LDCM_AceSBU2_1M5 Disconnect_Res,Y,long time
USBC,LDCM_AceSBU2_1M5,SystemScheduler,0.016710+0.103958+4.594866+0.014378+0.002636+0.001172+0.001239+0.001366+0.001139+0.001261+0.001402+0.001121+0.001265+0.001374+0.001298+0.001771+0.001116+0.001526+0.001123+0.001432+0.001443+0.001266+0.001317+0.016091,4.778189,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_AceSBU2_300K1nF5,Connect_Res,0.017601,0.016078,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Connect_Res,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,DELAY_100MS,0.108534,0.108885,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 DELAY_100MS,Y,long time
USBC,LDCM_AceSBU2_300K1nF5,Cmds_Send,4.603922,4.594246,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Cmds_Send,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,DELAY_10MS_1,0.015700,0.021037,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 DELAY_10MS_1,Y,long time
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_THD,0.002357,0.001283,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Voltage_Channel_THD,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_THD,0.001193,0.000563,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 TIA_Channel_THD,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Leakage_Current_THD,0.001181,0.000586,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Leakage_Current_THD,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_SNR,0.001292,0.000543,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Voltage_Channel_SNR,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Voltage_SNR_closest_freq,0.001679,0.000531,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Voltage_SNR_closest_freq,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_SNR,0.001173,0.000535,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 TIA_Channel_SNR,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,TIA_SNR_closest_freq,0.001177,0.000585,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 TIA_SNR_closest_freq,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Leakage_Current_SNR,0.001254,0.000529,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Leakage_Current_SNR,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Current_SNR_closest_freq,0.001166,0.000525,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Current_SNR_closest_freq,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_Amplitude,0.001161,0.000562,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Voltage_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_Phase,0.001604,0.000548,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Voltage_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_Amplitude,0.001163,0.000564,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 TIA_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_Phase,0.001115,0.000664,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 TIA_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Current_Channel_Amplitude,0.001490,0.000531,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Current_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Current_Channel_Phase,0.001136,0.000569,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Current_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Resistance,0.001152,0.000552,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Calculated_Resistance,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Capacitance,0.001282,0.000555,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Calculated_Capacitance,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Impedance_Magnitude,0.001547,0.000556,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Calculated_Impedance_Magnitude,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Impedance_Phase,0.001088,0.000568,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Calculated_Impedance_Phase,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,Disconnect_Res,0.017311,0.016593,LDCM_AceSBU2_300K1nF5,USBC LDCM_AceSBU2_300K1nF5 Disconnect_Res,Y,short time
USBC,LDCM_AceSBU2_300K1nF5,SystemScheduler,0.017601+0.108534+4.603922+0.015700+0.002357+0.001193+0.001181+0.001292+0.001679+0.001173+0.001177+0.001254+0.001166+0.001161+0.001604+0.001163+0.001115+0.001490+0.001136+0.001152+0.001282+0.001547+0.001088+0.017311,4.768188,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_AceSBU2_10K200nF,Connect_Res,0.018101,0.016074,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Connect_Res,Y,short time
USBC,LDCM_AceSBU2_10K200nF,DELAY_100MS,0.107832,0.107674,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF DELAY_100MS,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Cmds_Send,4.592756,4.588853,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Cmds_Send,Y,short time
USBC,LDCM_AceSBU2_10K200nF,DELAY_10MS_1,0.012775,0.018710,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF DELAY_10MS_1,Y,long time
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_THD,0.002731,0.001164,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_THD,Y,short time
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_THD,0.001142,0.000994,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_THD,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Leakage_Current_THD,0.001554,0.000545,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Leakage_Current_THD,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_SNR,0.001222,0.000573,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_SNR,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Voltage_SNR_closest_freq,0.001460,0.000536,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_SNR_closest_freq,Y,short time
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_SNR,0.001311,0.000626,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_SNR,Y,short time
USBC,LDCM_AceSBU2_10K200nF,TIA_SNR_closest_freq,0.001160,0.000579,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_SNR_closest_freq,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Leakage_Current_SNR,0.001153,0.000822,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Leakage_Current_SNR,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Current_SNR_closest_freq,0.001424,0.000572,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Current_SNR_closest_freq,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_Amplitude,0.001171,0.000558,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_Phase,0.001499,0.000549,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Voltage_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_Amplitude,0.001156,0.000594,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_Phase,0.001266,0.000506,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF TIA_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Current_Channel_Amplitude,0.001341,0.000513,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Current_Channel_Amplitude,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Current_Channel_Phase,0.001116,0.000512,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Current_Channel_Phase,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Calculated_Resistance,0.001392,0.000583,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Resistance,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Calculated_Capacitance,0.001559,0.000539,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Capacitance,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Calculated_Impedance_Magnitude,0.001188,0.000530,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Impedance_Magnitude,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Calculated_Impedance_Phase,0.001398,0.000510,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Calculated_Impedance_Phase,Y,short time
USBC,LDCM_AceSBU2_10K200nF,Disconnect_Res,0.016817,0.015950,LDCM_AceSBU2_10K200nF,USBC LDCM_AceSBU2_10K200nF Disconnect_Res,Y,short time
USBC,LDCM_AceSBU2_10K200nF,SystemScheduler,0.018101+0.107832+4.592756+0.012775+0.002731+0.001142+0.001554+0.001222+0.001460+0.001311+0.001160+0.001153+0.001424+0.001171+0.001499+0.001156+0.001266+0.001341+0.001116+0.001392+0.001559+0.001188+0.001398+0.016817,4.759066,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Loopback,Connect_Res,0.007762,0.006255,LDCM_Loopback,USBC LDCM_Loopback Connect_Res,Y,short time
USBC,LDCM_Loopback,DELAY_100MS,0.105587,0.114436,LDCM_Loopback,USBC LDCM_Loopback DELAY_100MS,Y,long time
USBC,LDCM_Loopback,Cmds_Send,4.507422,4.441047,LDCM_Loopback,USBC LDCM_Loopback Cmds_Send,Y,short time
USBC,LDCM_Loopback,DELAY_10MS,0.014086,0.020962,LDCM_Loopback,USBC LDCM_Loopback DELAY_10MS_1,N,long time
USBC,LDCM_Loopback,Voltage_Channel_THD,0.002411,0.000973,LDCM_Loopback,USBC LDCM_Loopback Voltage_Channel_THD,Y,short time
USBC,LDCM_Loopback,TIA_Channel_THD,0.001147,0.000561,LDCM_Loopback,USBC LDCM_Loopback TIA_Channel_THD,Y,short time
USBC,LDCM_Loopback,Leakage_Current_THD,0.001275,0.000548,LDCM_Loopback,USBC LDCM_Loopback Leakage_Current_THD,Y,short time
USBC,LDCM_Loopback,Voltage_Channel_SNR,0.001148,0.000543,LDCM_Loopback,USBC LDCM_Loopback Voltage_Channel_SNR,N,short time
USBC,LDCM_Loopback,Voltage_SNR_closest_freq,0.001406,0.000736,LDCM_Loopback,USBC LDCM_Loopback Voltage_SNR_closest_freq,N,short time
USBC,LDCM_Loopback,TIA_Channel_SNR,0.001141,0.000537,LDCM_Loopback,USBC LDCM_Loopback TIA_Channel_SNR,N,short time
USBC,LDCM_Loopback,TIA_SNR_closest_freq,0.001250,0.000521,LDCM_Loopback,USBC LDCM_Loopback TIA_SNR_closest_freq,N,short time
USBC,LDCM_Loopback,Leakage_Current_SNR,0.001385,0.000523,LDCM_Loopback,USBC LDCM_Loopback Leakage_Current_SNR,N,short time
USBC,LDCM_Loopback,Current_SNR_closest_freq,0.001185,0.000524,LDCM_Loopback,USBC LDCM_Loopback Current_SNR_closest_freq,N,short time
USBC,LDCM_Loopback,Voltage_Channel_Amplitude,0.001260,0.000517,LDCM_Loopback,USBC LDCM_Loopback Voltage_Channel_Amplitude,N,short time
USBC,LDCM_Loopback,Voltage_Channel_Phase,0.001365,0.000625,LDCM_Loopback,USBC LDCM_Loopback Voltage_Channel_Phase,N,short time
USBC,LDCM_Loopback,TIA_Channel_Amplitude,0.001146,0.000536,LDCM_Loopback,USBC LDCM_Loopback TIA_Channel_Amplitude,N,short time
USBC,LDCM_Loopback,TIA_Channel_Phase,0.001678,0.000503,LDCM_Loopback,USBC LDCM_Loopback TIA_Channel_Phase,N,short time
USBC,LDCM_Loopback,Current_Channel_Amplitude,0.001104,0.000515,LDCM_Loopback,USBC LDCM_Loopback Current_Channel_Amplitude,N,short time
USBC,LDCM_Loopback,Current_Channel_Phase,0.001399,0.000525,LDCM_Loopback,USBC LDCM_Loopback Current_Channel_Phase,N,short time
USBC,LDCM_Loopback,Calculated_Resistance,0.001262,0.000525,LDCM_Loopback,USBC LDCM_Loopback Calculated_Resistance,Y,short time
USBC,LDCM_Loopback,Calculated_Capacitance,0.001349,0.000548,LDCM_Loopback,USBC LDCM_Loopback Calculated_Capacitance,Y,short time
USBC,LDCM_Loopback,Calculated_Impedance_Magnitude,0.001122,0.000548,LDCM_Loopback,USBC LDCM_Loopback Calculated_Resistance,Y,short time
USBC,LDCM_Loopback,Calculated_Impedance_Phase,0.001396,0.000518,LDCM_Loopback,USBC LDCM_Loopback Calculated_Impedance_Magnitude,Y,short time
USBC,LDCM_Loopback,Disonnect_Res,0.006749,0.017023,LDCM_Loopback,USBC LDCM_Loopback Disonnect_Res,Y,long time
USBC,LDCM_Loopback,SystemScheduler,0.007762+0.105587+4.507422+0.014086+0.002411+0.001147+0.001275+0.001148+0.001406+0.001141+0.001250+0.001385+0.001185+0.001260+0.001365+0.001146+0.001678+0.001104+0.001399+0.001262+0.001349+0.001122+0.001396+0.006749,4.610549,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_PDM_Loopback,Cmds_Send,5.629652,000000,,,N,
USBC,LDCM_PDM_Loopback,Delay_10MS,0.012720,000000,,,N,
USBC,LDCM_PDM_Loopback,Voltage_Channel_THD,0.002576,000000,,,N,
USBC,LDCM_PDM_Loopback,TIA_Channel_THD,0.001281,000000,,,N,
USBC,LDCM_PDM_Loopback,Leakage_Current_THD,0.001288,000000,,,N,
USBC,LDCM_PDM_Loopback,Voltage_Channel_SNR,0.001251,000000,,,N,
USBC,LDCM_PDM_Loopback,Voltage_SNR_closest_freq,0.001263,000000,,,N,
USBC,LDCM_PDM_Loopback,TIA_Channel_SNR,0.001181,000000,,,N,
USBC,LDCM_PDM_Loopback,TIA_SNR_closest_freq,0.001152,000000,,,N,
USBC,LDCM_PDM_Loopback,Leakage_Current_SNR,0.001114,000000,,,N,
USBC,LDCM_PDM_Loopback,Current_SNR_closest_freq,0.001303,000000,,,N,
USBC,LDCM_PDM_Loopback,Voltage_Channel_Amplitude,0.001602,000000,,,N,
USBC,LDCM_PDM_Loopback,Voltage_Channel_Phase,0.001133,000000,,,N,
USBC,LDCM_PDM_Loopback,TIA_Channel_Amplitude,0.001163,000000,,,N,
USBC,LDCM_PDM_Loopback,TIA_Channel_Phase,0.001107,000000,,,N,
USBC,LDCM_PDM_Loopback,Current_Channel_Amplitude,0.001116,000000,,,N,
USBC,LDCM_PDM_Loopback,Current_Channel_Phase,0.001227,000000,,,N,
USBC,LDCM_MUX_Off,Cmds_Send_1,0.269495,0.050423,LDCM_MUX_Off_1,USBC LDCM_MUX_Off_1 Cmds_Send_1,Y,short short time
USBC,LDCM_MUX_Off,GPIO_LDCM_TO_AOP_INVALID_High,0.153118,0.031160,LDCM_MUX_Off_1,USBC LDCM_MUX_Off_1 GPIO_LDCM_TO_AOP_INVALID_High,Y,short short time
USBC,LDCM_MUX_Off,SystemScheduler,0.269495+0.153118,0.081583,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Trace_Default,Cmds_Send,0.199609,0.029190,LDCM_Trace_Default,USBC LDCM_Trace_Default Cmds_Send,Y,short short time
USBC,LDCM_Trace_Default,GPIO_LDCM_TO_AOP_INVALID_Low,0.171684,0.031285,LDCM_Trace_Default,USBC LDCM_Trace_Default GPIO_LDCM_TO_AOP_INVALID_Low,Y,short short time
USBC,LDCM_Trace_Default,SystemScheduler,0.199609+0.171684,0.060475,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Trace_OVP5V,VBUS_TO_LDCM_TRACE1_CONNECT,0.007956,0.007207,LDCM_Trace_OVP5V,USBC LDCM_Trace_OVP5V VBUS_TO_LDCM_TRACE1_CONNECT,Y,short time
USBC,LDCM_Trace_OVP5V,VDM_CC1_TO_DISCONNECT,0.009337,0.008857,LDCM_Trace_OVP5V,USBC LDCM_Trace_OVP5V VDM_CC1_TO_DISCONNECT,Y,short time
USBC,LDCM_Trace_OVP5V,DELAY_100MS,0.109417,0.112768,LDCM_Trace_OVP5V,USBC LDCM_Trace_OVP5V DELAY_100MS,Y,long time
USBC,LDCM_Trace_OVP5V,Set_VBUS_to_5V,0.020821,0.020393,LDCM_Trace_OVP5V,USBC LDCM_Trace_OVP5V Set_VBUS_to_5V,Y,short time
USBC,LDCM_Trace_OVP5V,DELAY_100MS_1,0.110258,0.107323,LDCM_Trace_OVP5V,USBC LDCM_Trace_OVP5V DELAY_100MS_1,Y,short time
USBC,LDCM_Trace_OVP5V,GPIO_LDCM_TO_AOP_INVALID_High,0.143983,0.017728,LDCM_Trace_OVP5V,USBC LDCM_Trace_OVP5V GPIO_LDCM_TO_AOP_INVALID_High,Y,short short time
USBC,LDCM_Trace_OVP5V,SystemScheduler,0.007956+0.009337+0.109417+0.020821+0.110258+0.143983,0.274276,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Trace_OVP0V,Set_VBUS_to_0V,0.015861,0.018131,LDCM_Trace_OVP0V,USBC LDCM_Trace_OVP0V Set_VBUS_to_0V,Y,long time
USBC,LDCM_Trace_OVP0V,DELAY_100MS,0.110419,0.115830,LDCM_Trace_OVP0V,USBC LDCM_Trace_OVP0V DELAY_100MS,Y,long time
USBC,LDCM_Trace_OVP0V,GPIO_LDCM_TO_AOP_INVALID_Low,0.116023,0.027837,LDCM_Trace_OVP0V,USBC LDCM_Trace_OVP0V GPIO_LDCM_TO_AOP_INVALID_Low,Y,short time
USBC,LDCM_Trace_OVP0V,SystemScheduler,0.015861+0.110419+0.116023,0.161798,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Trace_OVP17V,Set_VBUS_to_17V,0.018064,0.020461,LDCM_Trace_OVP17V,USBC LDCM_Trace_OVP17V LDCM-OVP_17V_Trace,N,long time
USBC,LDCM_Trace_OVP17V,DELAY_100MS,0.105629,0.113269,LDCM_Trace_OVP17V,USBC LDCM_Trace_OVP17V DELAY_100MS,Y,long time
USBC,LDCM_Trace_OVP17V,GPIO_LDCM_TO_AOP_INVALID_High,0.137061,0.029799,LDCM_Trace_OVP17V,USBC LDCM_Trace_OVP17V GPIO_LDCM_TO_AOP_INVALID_High,Y,short short time
USBC,LDCM_Trace_OVP17V,SystemScheduler,0.018064+0.105629+0.137061,0.163529,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Trace_OVP0V,Set_VBUS_to_0V_1,0.017422,0.021015,LDCM_Trace_OVP0V_1,USBC LDCM_Trace_OVP0V_1 Set_VBUS_to_0V_1,Y,long time
USBC,LDCM_Trace_OVP0V,DELAY_1000MS_1,1.011407,0.113177,LDCM_Trace_OVP0V_1,USBC LDCM_Trace_OVP0V_1 DELAY_100MS_1,N,short short time
USBC,LDCM_Trace_OVP0V,GPIO_LDCM_TO_AOP_INVALID_Low_Post,0.132159,0.027477,LDCM_Trace_OVP0V_1,USBC LDCM_Trace_OVP0V_1 GPIO_LDCM_TO_AOP_INVALID_Low_Post,Y,short short time
USBC,LDCM_Trace_OVP0V,SystemScheduler,0.017422+1.011407+0.132159,0.161669,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Trace_Default,VDM_CC1_TO_ACE_CC1,0.009140,0.008719,LDCM_Trace_Default_1,USBC LDCM_Trace_Default_1 VDM_CC1_TO_ACE_CC1,N,short time
USBC,LDCM_Trace_Default,Set_VBUS_to_5V,0.020216,0.019347,LDCM_Trace_Default_1,USBC LDCM_Trace_Default_1 Set_VBUS_to_5V,N,short time
USBC,LDCM_Trace_Default,DELAY_100MS,0.104029,0.107291,LDCM_Trace_Default_1,USBC LDCM_Trace_Default_1 DELAY_100MS,N,long time
USBC,LDCM_Trace_Default,VBUS_TO_LDCM_TRACE1_DISCONNECT,0.008109,0.007291,LDCM_Trace_Default_1,USBC LDCM_Trace_Default_1 VBUS_TO_LDCM_TRACE1_DISCONNECT,Y,short time
USBC,LDCM_Trace_Default,SystemScheduler,0.009140+0.020216+0.104029+0.008109,0.142648,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_End,exit,0.674477,0.221555,LDCM_End,USBC LDCM_End exit,Y,short short time
USBC,LDCM_End,SystemScheduler,0.674477,0.221555,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_Initial_CC1Enabled_VBUSOn,PPVBUS_USB_EMI,0.101477,0.097368,LDCM_Initial_CC1Enabled_VBUSOn,USBC LDCM_Initial_CC1Enabled_VBUSOn PPVBUS_USB_EMI,Y,short time
USBC,LDCM_Initial_CC1Enabled_VBUSOn,smc_fread_VQ0u,0.096400,0.030767,LDCM_Initial_CC1Enabled_VBUSOn,USBC LDCM_Initial_CC1Enabled_VBUSOn smc_fread_VQ0u,Y,short time
USBC,LDCM_Initial_CC1Enabled_VBUSOn,DELAY_100MS,0.107637,0.116660,LDCM_Initial_CC1Enabled_VBUSOn,USBC LDCM_Initial_CC1Enabled_VBUSOn DELAY_100MS,Y,long time
USBC,LDCM_Initial_CC1Enabled_VBUSOn,ACE_CC_Status,0.146132,0.022484,LDCM_Initial_CC1Enabled_VBUSOn,USBC LDCM_Initial_CC1Enabled_VBUSOn ACE_CC_Status,Y,short short time
USBC,LDCM_Initial_CC1Enabled_VBUSOn,PPVBUS_USB_EMI_1,0.102323,0.097424,LDCM_Initial_CC1Enabled_VBUSOn,USBC LDCM_Initial_CC1Enabled_VBUSOn PPVBUS_USB_EMI_1,Y,short time
USBC,LDCM_Initial_CC1Enabled_VBUSOn,SystemScheduler,0.101477+0.096400+0.107637+0.146132+0.102323,0.364703,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_CC1Disabled_VBUSOff,Disable_CC,0.204464,0.057676,LDCM_CC1Disabled_VBUSOff,USBC LDCM_CC1Disabled_VBUSOff Disable_CC,Y,short short time
USBC,LDCM_CC1Disabled_VBUSOff,smc_fread_VQ0u,0.105387,0.015304,LDCM_CC1Disabled_VBUSOff,USBC LDCM_CC1Disabled_VBUSOff smc_fread_VQ0u,Y,short time
USBC,LDCM_CC1Disabled_VBUSOff,DELAY_100MS,0.109607,0.115010,LDCM_CC1Disabled_VBUSOff,USBC LDCM_CC1Disabled_VBUSOff DELAY_100MS,Y,long time
USBC,LDCM_CC1Disabled_VBUSOff,ACE_CC_Status,0.150616,0.038268,LDCM_CC1Disabled_VBUSOff,USBC LDCM_CC1Disabled_VBUSOff ACE_CC_Status,Y,short short time
USBC,LDCM_CC1Disabled_VBUSOff,PPVBUS_USB_EMI,0.102904,0.097007,LDCM_CC1Disabled_VBUSOff,USBC LDCM_CC1Disabled_VBUSOff PPVBUS_USB_EMI,Y,short time
USBC,LDCM_CC1Disabled_VBUSOff,SystemScheduler,0.204464+0.105387+0.109607+0.150616+0.102904,0.323265,,,,
,,,,,,,,
,,,,,,,,
USBC,LDCM_CC1Enabled_VBUSOn,Enable_CC,0.091784,0.056475,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn Enable_CC,Y,short time
USBC,LDCM_CC1Enabled_VBUSOn,smc_fread_VQ0u,0.110389,0.015191,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn smc_fread_VQ0u,Y,short time
USBC,LDCM_CC1Enabled_VBUSOn,DELAY_1000MS,1.005305,1.015309,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn DELAY_1000MS,Y,long time
USBC,LDCM_CC1Enabled_VBUSOn,ACE_CC_Status,0.155080,0.031771,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn ACE_CC_Status,Y,short short time
USBC,LDCM_CC1Enabled_VBUSOn,PPVBUS_USB_EMI,0.104228,0.098682,LDCM_CC1Enabled_VBUSOn,USBC LDCM_CC1Enabled_VBUSOn PPVBUS_USB_EMI,Y,short time
USBC,LDCM_CC1Enabled_VBUSOn,SystemScheduler,0.091784+0.110389+1.005305+0.155080+0.104228,1.217428,,,,
,,,,,,,,
,,,,,,,,
Mic,FR_DmicC3_PDM1KHz,DIS_Connect_USB_power,0.009359,0.008112,FR_DmicC3_PDM1KHz,Mic FR_DmicC3_PDM1KHz DIS_Connect_USB_power,Y,short time
